"Listing of All Active Institutions with Congressional, Assembly & Senate Districts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Institution ID,Legal Name,Popular Name,SED Code,INST Type Code,INST Type Description,INST Sub Type Code,INST Sub Type Description,Community Type Code,Community Type Description,County Code,County Description,Active Date,CEO Salutation,CEO FName,CEO LName,CEO Title,CEO Active Date,CEO Phone #,CEO Phone Extension,CEO email,Physical Address Line1,Physical Address Line2,Physical City,Physical State Code,Physical Zipcd5,Physical Zipadd4,Physical Country Code,Active Congressional District Code,Congressional District1,Congressional District2,Congressional District3,Congressional District4,Congressional District5,Active Senate District Code,Senate District1,Senate District2,Senate District3,Senate District4,senate District5,senate District6,Active Assembly District Code,Assembly District1,Assembly District2,Assembly District3,Assembly District4,Assembly District5,Assembly District6,Assembly District7,Assembly District8,Assembly District9
800000042404,CAROL'S EDUCARE,CAROL'S EDUCARE,342900630001,15,INDEPENDENT ORGANIZATIONS,5,COMMUNITY BASED ORGANIZATIONS,71,NEW YORK CITY,34,QUEENS,6/28/94, , , , ,"Apr 26, 2002",, , ,113-15 SPRINGFIELD BLVD, ,QUEENS VILLAGE,NY,11429,    ,US,5,3,5,6,7,10,14,7,10,11,14,16,18,33,15,24,25,26,29,31,32,33,38
800000042242,LEXINGTON CENTER,LEXINGTON CENTER,343000630009,15,INDEPENDENT ORGANIZATIONS,5,COMMUNITY BASED ORGANIZATIONS,71,NEW YORK CITY,34,QUEENS,7/1/80, , , , ,"Jul 1, 2010",, , ,30TH AVE, ,JACKSON HEIGHTS,NY,11370,    ,US,14,3,5,6,7,9,12,10,11,12,13,14,16,34,23,24,26,27,29,30,31,32,33
800000042209,GOODWILL INDUSTRIES OF GREATER NY,GOODWILL INDUSTRIES OF GREATER NY,343000630249,15,INDEPENDENT ORGANIZATIONS,5,COMMUNITY BASED ORGANIZATIONS,71,NEW YORK CITY,34,QUEENS,7/1/80,MS.,KAREN,MEANS, ,"Mar 1, 2005",, , ,4-21 27TH AVE, ,ASTORIA,NY,11102,    ,US,14,3,5,6,7,9,59,10,11,12,13,14,16,36,23,24,26,27,29,30,31,32,33
800000043103,YMCA-GREATER NY/FLUSHING/KOREAN PROG,YMCA-GREATER NY/FLUSHING/KOREAN PROG,342500630002,15,INDEPENDENT ORGANIZATIONS,5,COMMUNITY BASED ORGANIZATIONS,71,NEW YORK CITY,34,QUEENS,9/14/94, , , , ,"Jun 1, 2004",, , ,138-46 NORTHERN BLVD, ,FLUSHING,NY,11354,    ,US,6,3,5,6,7,12,16,10,11,13,14,15,16,40,25,26,27,28,30,32,33,37,40
800000043111,TRANSITIONAL SERVICES OF NY INC,TRANSITIONAL SERVICES OF NY INC,342500630009,15,INDEPENDENT ORGANIZATIONS,5,COMMUNITY BASED ORGANIZATIONS,71,NEW YORK CITY,34,QUEENS,10/16/95, , , , ,"Jun 1, 2004",, , ,28-08 BAYSIDE LN, ,FLUSHING,NY,11358,    ,US,3,3,5,6,7,12,11,10,11,13,14,15,16,40,25,26,27,28,30,32,33,37,40
800000043290,KOREAN MANPOWER DEVELOPMENT,KOREAN MANPOWER DEVELOPMENT,342400630005,15,INDEPENDENT ORGANIZATIONS,5,COMMUNITY BASED ORGANIZATIONS,71,NEW YORK CITY,34,QUEENS,10/29/90, , , , ,"Aug 9, 2021",, , ,40-22 70TH ST, ,WOODSIDE,NY,11377,    ,US,6,4,5,6,7,9,12,6,10,11,12,13,14,30,18,23,25,26,28,29,30,34,35
800000057531,"JACOB A. RIIS NEIGHBORHOOD SETTLEMENT HOUSE, INC.",JACOB A. RIIS NEIGHBORHOOD SETTLEMNT,800000057531,15,INDEPENDENT ORGANIZATIONS,5,COMMUNITY BASED ORGANIZATIONS,71,NEW YORK CITY,34,QUEENS,3/11/04,MR.,WILLIAM,NEWLIN, ,"Mar 11, 2004",, , ,10-25 41ST AVE, ,LONG ISLAND CITY,NY,11101,    ,US,7,3,5,6,7,9,59,10,11,12,13,14,16,36,23,24,26,27,29,30,31,32,33
800000042592,"NEW YORK EDGE, INC.","NEW YORK EDGE, INC.",342800630049,15,INDEPENDENT ORGANIZATIONS,5,COMMUNITY BASED ORGANIZATIONS,71,NEW YORK CITY,34,QUEENS,3/22/99, , , , ,"Feb 3, 2020",, , ,"58-12 QUEENS BLVD, STE 1, 59TH ST ENTR", ,WOODSIDE,NY,11377,    ,US,7,3,4,5,6,7,12,9,10,11,12,13,14,30,14,23,24,25,26,27,28,29,30
800000043122,LEAP-QUEENS COMM,LEAP-QUEENS COMM,342500630001,15,INDEPENDENT ORGANIZATIONS,5,COMMUNITY BASED ORGANIZATIONS,71,NEW YORK CITY,34,QUEENS,6/29/94, , , , ,"Jul 28, 2025",, , ,65-30 KISSENA BLVD, ,FLUSHING,NY,11367,0904,US,6,3,5,6,7,12,14,10,11,13,14,15,16,27,25,26,27,28,30,32,33,37,40
800000061272,"AFTER-SCHOOL ALL-STARS OF NYC, INC","AFTER-SCHOOL ALL-STARS OF NYC, INC",800000061272,15,INDEPENDENT ORGANIZATIONS,5,COMMUNITY BASED ORGANIZATIONS,71,NEW YORK CITY,34,QUEENS,5/23/08,MR.,ALAN,FIELDS, ,"May 23, 2008",, , ,"8000 UTOPIA PARKWAY, SJH 216", ,JAMAICA,NY,11439,    ,US,5,3,5,6,7,12,16,10,11,13,14,15,16,25,25,26,27,28,30,32,33,37,40
800000042375,ASSOC-ADVANCEMENT OF BLIND/RETARDED,ASSOC-ADVANCEMENT OF BLIND/RETARDED,342900630004,15,INDEPENDENT ORGANIZATIONS,5,COMMUNITY BASED ORGANIZATIONS,71,NEW YORK CITY,34,QUEENS,4/18/95, , , , ,"Aug 10, 2011",, , ,219-39 91ST RD, ,QUEENS VILLAGE,NY,11428,    ,US,3,3,5,6,7,10,11,7,10,11,14,16,18,33,15,24,25,26,29,31,32,33,38
800000042987,SAMUEL FIELD YM/YWHA,SAMUEL FIELD YM/YWHA,342600990038,15,INDEPENDENT ORGANIZATIONS,5,COMMUNITY BASED ORGANIZATIONS,71,NEW YORK CITY,34,QUEENS,7/1/88,MR.,STEVEN,GOODMAN,EXECUTIVE DIRECTOR,"Aug 29, 2018",, , ,67-09 108TH ST, ,FOREST HILLS,NY,11375,    ,US,6,3,5,6,7,14,14,10,11,14,15,16,18,28,24,25,26,27,28,32,33,38,40
800000043087,ASIAN-AMERICAN COALITION-EDUCATION,ASIAN-AMERICAN COALITION-EDUCATION,342500630005,15,INDEPENDENT ORGANIZATIONS,5,COMMUNITY BASED ORGANIZATIONS,71,NEW YORK CITY,34,QUEENS,6/25/99, , , , ,"Aug 1, 2014",, , ,190-14 47TH AVE, ,FRESH MEADOWS,NY,11358,    ,US,6,3,5,6,7,12,16,10,11,13,14,15,16,25,25,26,27,28,30,32,33,37,40
800000064611,NYC LEADERSHIP ACADEMY,NYC LEADERSHIP ACADEMY,800000064611,15,INDEPENDENT ORGANIZATIONS,5,COMMUNITY BASED ORGANIZATIONS,71,NEW YORK CITY,34,QUEENS,6/2/09,DR.,SANDRA,STEIN,CHIEF EXECUTIVE OFFICER,"Jun 2, 2009",, , ,45-18 COURT SQ  2ND FL, ,LONG ISLAND CITY,NY,11101,    ,US,7,3,5,6,7,9,59,10,11,12,13,14,16,37,23,24,26,27,29,30,31,32,33
800000070072,HOSPITAL AUDIENCES INC.,HOSPITAL AUDIENCES INC.,800000070072,15,INDEPENDENT ORGANIZATIONS,5,COMMUNITY BASED ORGANIZATIONS,71,NEW YORK CITY,34,QUEENS,12/28/10,MR.,DAVID,SWEENEY,CHIEF EXECUTIVE OFFICER,"Nov 5, 2013",(212)575-7674, , ,33-02 SKILLMAN AVE 1ST FL, ,LONG ISLAND CITY,NY,11101,    ,US,7,4,5,6,7,9,12,6,10,11,12,13,14,37,18,23,25,26,28,29,30,34,35
800000058328,"NEW YORK JUNIOR TENNIS LEAGUE, INC.","NEW YORK JUNIOR TENNIS LEAGUE, INC.",800000058328,15,INDEPENDENT ORGANIZATIONS,5,COMMUNITY BASED ORGANIZATIONS,71,NEW YORK CITY,34,QUEENS,3/1/05,MR.,WILLIAM,WIESE,EXECUTIVE DIRECTOR,"Mar 1, 2005",, , ,"58-12 QUEENS BLVD, STE 1", ,WOODSIDE,NY,11377,    ,US,7,3,5,6,7,9,12,10,11,12,13,14,16,30,23,24,26,27,29,30,31,32,33
800000042223,LA ASSOCIACION BENEFICA CULTURAL FR,LA ASSOCIACION BENEFICA CULTURAL FR,343000630013,15,INDEPENDENT ORGANIZATIONS,5,COMMUNITY BASED ORGANIZATIONS,71,NEW YORK CITY,34,QUEENS,11/21/97, , , , ,"Jul 1, 2010",, , ,25-28 89TH STREET, ,JACKSON HEIGHTS,NY,11370,    ,US,14,3,5,6,7,9,13,10,11,12,13,14,16,34,23,24,26,27,29,30,31,32,33
800000042201,AUGUSTANA LUTHERAN CHURCH,AUGUSTANA LUTHERAN CHURCH,343000990021,15,INDEPENDENT ORGANIZATIONS,8,ATLANTIC DISTRICT LUTHERAN ORGS PROVIDING SERVICES,71,NEW YORK CITY,34,QUEENS,5/11/94, , , , ,"Apr 5, 2022",, , ,69-05 DITMARS BLVD, ,EAST ELMHURST,NY,11370,    ,US,14,3,5,6,7,9,11,10,11,12,13,14,16,34,23,24,26,27,29,30,31,32,33
800000042397,TRINITY LUTHERAN,TRINITY LUTHERAN,342900310011,15,INDEPENDENT ORGANIZATIONS,8,ATLANTIC DISTRICT LUTHERAN ORGS PROVIDING SERVICES,71,NEW YORK CITY,34,QUEENS,3/24/00, , , , ,"Jul 1, 2010",, , ,119-05 200TH ST, ,SAINT ALBANS,NY,11412,    ,US,5,3,5,6,7,10,14,7,10,11,14,16,18,33,15,24,25,26,29,31,32,33,38
800000042610,NEW HOPE LUTHERAN CHURCH,NEW HOPE LUTHERAN CHURCH,342800310003,15,INDEPENDENT ORGANIZATIONS,8,ATLANTIC DISTRICT LUTHERAN ORGS PROVIDING SERVICES,71,NEW YORK CITY,34,QUEENS,3/23/00, , , , ,"Apr 26, 2002",, , ,167-24 118 AVE, ,JAMAICA,NY,11434,    ,US,5,3,4,5,6,7,10,9,10,11,12,13,14,32,14,23,24,25,26,27,28,29,30
800000043299,ST JACOBUS,ST JACOBUS,342400315808,15,INDEPENDENT ORGANIZATIONS,8,ATLANTIC DISTRICT LUTHERAN ORGS PROVIDING SERVICES,71,NEW YORK CITY,34,QUEENS,7/1/80, , , , ,"Apr 26, 2002",, , ,72-01 43RD AVE, ,WOODSIDE,NY,11377,    ,US,6,4,5,6,7,9,12,6,10,11,12,13,14,30,18,23,25,26,28,29,30,34,35
800000042230,CHRIST LUTHERAN SCHOOL,CHRIST LUTHERAN SCHOOL,343000315828,15,INDEPENDENT ORGANIZATIONS,8,ATLANTIC DISTRICT LUTHERAN ORGS PROVIDING SERVICES,71,NEW YORK CITY,34,QUEENS,7/1/80, , , , ,"Sep 4, 2019",, , ,33-57 58TH ST, ,WOODSIDE,NY,11377,    ,US,6,3,5,6,7,9,12,10,11,12,13,14,16,30,23,24,26,27,29,30,31,32,33
800000042229,ATONEMENT LUTHERAN SCHOOL,ATONEMENT LUTHERAN SCHOOL,343000315818,15,INDEPENDENT ORGANIZATIONS,8,ATLANTIC DISTRICT LUTHERAN ORGS PROVIDING SERVICES,71,NEW YORK CITY,34,QUEENS,7/1/80, , , , ,"Sep 4, 2019",, , ,87-01 31ST AVE, ,JAMAICA HILLS,NY,11369,    ,US,14,3,5,6,7,9,13,10,11,12,13,14,16,34,23,24,26,27,29,30,31,32,33
800000042380,HOLLIS PRESBYTERIAN CHURCH,HOLLIS PRESBYTERIAN CHURCH,342900750008,15,INDEPENDENT ORGANIZATIONS,16,PRESBYTERIAN ORGANIZATIONS PROVIDING SERVICES,71,NEW YORK CITY,34,QUEENS,3/24/00, , , , ,"Jan 31, 2013",, , ,100-50 196TH ST, ,HOLLIS,NY,11423,    ,US,5,3,5,6,7,10,14,7,10,11,14,16,18,33,15,24,25,26,29,31,32,33,38
800000042588,FIRST PRESBYTERIAN CHURCH,FIRST PRESBYTERIAN CHURCH,342800750003,15,INDEPENDENT ORGANIZATIONS,16,PRESBYTERIAN ORGANIZATIONS PROVIDING SERVICES,71,NEW YORK CITY,34,QUEENS,3/23/00, , , , ,"Jan 31, 2012",, , ,89-60 164TH ST, ,JAMAICA,NY,11432,    ,US,5,3,4,5,6,7,14,9,10,11,12,13,14,29,14,23,24,25,26,27,28,29,30
800000042381,FIRST PRESBYTERIAN CHURCH,FIRST PRESBYTERIAN CHURCH,342900750009,15,INDEPENDENT ORGANIZATIONS,16,PRESBYTERIAN ORGANIZATIONS PROVIDING SERVICES,71,NEW YORK CITY,34,QUEENS,3/24/00, , , , ,"Jan 31, 2013",, , ,216-02 137TH AVE, ,SPRINGFIELD,NY,11413,    ,US,5,3,5,6,7,10,14,7,10,11,14,16,18,29,15,24,25,26,29,31,32,33,38
800000042437,CATHOLIC CHARITIES,CATHOLIC CHARITIES,342900120004,15,INDEPENDENT ORGANIZATIONS,18,RC DIOCESE OF BROOKLYN ORGS. PROVIDING SERVICES,71,NEW YORK CITY,34,QUEENS,3/24/00, , , , ,"Apr 26, 2002",, , ,92-80 220TH ST, ,QUEENS VILLAGE,NY,11428,    ,US,3,3,5,6,7,10,11,7,10,11,14,16,18,33,15,24,25,26,29,31,32,33,38
800000042415,ST JOHN CME CHURCH,ST JOHN CME CHURCH,342900140003,15,INDEPENDENT ORGANIZATIONS,20,RC DIOCESE OF NY ORGS. PROVIDING SERVICES,71,NEW YORK CITY,34,QUEENS,3/24/00, , , , ,"Sep 18, 2023",, , ,110-24 FARMERS BLVD, ,SAINT ALBANS,NY,11412,    ,US,5,3,5,6,7,10,14,7,10,11,14,16,18,29,15,24,25,26,29,31,32,33,38
800000042571,1ST PENT BAP VBS,1ST PENT BAP VBS,342800850003,15,INDEPENDENT ORGANIZATIONS,25,BAPTIST ORGANIZATIONS PROVIDING A SERVICE,71,NEW YORK CITY,34,QUEENS,3/23/00, , , , ,"Feb 14, 2024",, , ,127-06 LIBERTY AVE, ,SOUTH RICHMOND HILL,NY,11419,    ,US,5,3,4,5,6,7,15,9,10,11,12,13,14,24,14,23,24,25,26,27,28,29,30
800000042574,1ST REFORMED BAPTIST CHURCH,1ST REFORMED BAPTIST CHURCH,342800850007,15,INDEPENDENT ORGANIZATIONS,25,BAPTIST ORGANIZATIONS PROVIDING A SERVICE,71,NEW YORK CITY,34,QUEENS,3/23/00, , , , ,"Feb 14, 2024",, , ,159-29 90TH AVE, ,JAMAICA,NY,11432,    ,US,5,3,4,5,6,7,14,9,10,11,12,13,14,32,14,23,24,25,26,27,28,29,30
800000042572,SWEETREST BAPTIST CHURCH,SWEETREST BAPTIST CHURCH,342800850004,15,INDEPENDENT ORGANIZATIONS,25,BAPTIST ORGANIZATIONS PROVIDING A SERVICE,71,NEW YORK CITY,34,QUEENS,3/23/00, , , , ,"Feb 14, 2024",, , ,150-14 FOCH BLVD, ,JAMAICA,NY,11435,    ,US,5,3,4,5,6,7,10,9,10,11,12,13,14,32,14,23,24,25,26,27,28,29,30
800000042575,HOLY UNITY BAPTIST CHURCH,HOLY UNITY BAPTIST CHURCH,342800850008,15,INDEPENDENT ORGANIZATIONS,25,BAPTIST ORGANIZATIONS PROVIDING A SERVICE,71,NEW YORK CITY,34,QUEENS,3/23/00, , , , ,"Feb 14, 2024",, , ,137-42 GUY BREWER BLVD, ,JAMAICA,NY,11434,    ,US,5,3,4,5,6,7,10,9,10,11,12,13,14,32,14,23,24,25,26,27,28,29,30
800000042388,PARKWAY BAPTIST CHURCH,PARKWAY BAPTIST CHURCH,342900850004,15,INDEPENDENT ORGANIZATIONS,25,BAPTIST ORGANIZATIONS PROVIDING A SERVICE,71,NEW YORK CITY,34,QUEENS,3/24/00, , , , ,"Jul 3, 2025",, , ,138-23 BROOKVILLE BLVD, ,JAMAICA,NY,11422,    ,US,5,3,5,6,7,10,14,7,10,11,14,16,18,29,15,24,25,26,29,31,32,33,38
800000042573,ANTIOCH BAPTIST CHURCH,ANTIOCH BAPTIST CHURCH,342800850006,15,INDEPENDENT ORGANIZATIONS,25,BAPTIST ORGANIZATIONS PROVIDING A SERVICE,71,NEW YORK CITY,34,QUEENS,3/23/00, , , , ,"Feb 14, 2024",, , ,107-14 PINE GROVE ST, ,JAMAICA,NY,11435,    ,US,5,3,4,5,6,7,10,9,10,11,12,13,14,32,14,23,24,25,26,27,28,29,30
800000042389,QUEENS BAPTIST CHURCH,QUEENS BAPTIST CHURCH,342900850014,15,INDEPENDENT ORGANIZATIONS,25,BAPTIST ORGANIZATIONS PROVIDING A SERVICE,71,NEW YORK CITY,34,QUEENS,3/24/00, , , , ,"Jul 3, 2025",, , ,93-23 217TH ST, ,QUEENS VILLAGE,NY,11428,    ,US,3,3,5,6,7,10,11,7,10,11,14,16,18,33,15,24,25,26,29,31,32,33,38
800000043283,MOUNT HOREB BAPTIST CHUCH VBS,MOUNT HOREB BAPTIST CHUCH VBS,342400850002,15,INDEPENDENT ORGANIZATIONS,25,BAPTIST ORGANIZATIONS PROVIDING A SERVICE,71,NEW YORK CITY,34,QUEENS,7/30/01, , , , ,"Jul 1, 2005",, , ,109-20 34TH AVE, ,CORONA,NY,11368,    ,US,14,4,5,6,7,9,13,6,10,11,12,13,14,35,18,23,25,26,28,29,30,34,35
800000042549,VACATION BIBLE SCHOOL,VACATION BIBLE SCHOOL,342800990009,15,INDEPENDENT ORGANIZATIONS,26,CHRISTIAN ORGANIZATIONS PROVIDING A SERVICE,71,NEW YORK CITY,34,QUEENS,3/23/00, , , , ,"Apr 26, 2002",, , ,111-08 141ST ST, ,JAMAICA,NY,11435,    ,US,6,3,4,5,6,7,14,9,10,11,12,13,14,25,14,23,24,25,26,27,28,29,30
800000042552,BETHEL MISSION CHURCH,BETHEL MISSION CHURCH,342800990014,15,INDEPENDENT ORGANIZATIONS,26,CHRISTIAN ORGANIZATIONS PROVIDING A SERVICE,71,NEW YORK CITY,34,QUEENS,3/23/00, , , , ,"Apr 26, 2002",, , ,106-154TH ST, ,JAMAICA,NY,11433,    ,US,5,3,4,5,6,7,14,9,10,11,12,13,14,32,14,23,24,25,26,27,28,29,30
800000042805,BETHEL MISSION LOVING DAY CARE,BETHEL MISSION LOVING DAY CARE,342700990002,15,INDEPENDENT ORGANIZATIONS,26,CHRISTIAN ORGANIZATIONS PROVIDING A SERVICE,71,NEW YORK CITY,34,QUEENS,7/1/00,MR.,EUGENIO,SABANGAN,DIRECTOR,"Apr 26, 2002",(718)474-8618, , ,338 BCH 56TH ST, ,ARVERNE,NY,11692,    ,US,5,5,6,7,8,14,10,10,11,12,13,14,15,31,23,24,27,28,29,31,32,33,35
800000042569,ALLEN CHRISTIAN EARLY CHILDHOOD CTR.,ALLEN CHRISTIAN EARLY CHILDHOOD CTR.,342800808722,15,INDEPENDENT ORGANIZATIONS,26,CHRISTIAN ORGANIZATIONS PROVIDING A SERVICE,71,NEW YORK CITY,34,QUEENS,7/1/80, , , , ,"May 1, 2014",, , ,114-32 MERRICK BLVD, ,JAMAICA,NY,11434,    ,US,5,3,4,5,6,7,14,9,10,11,12,13,14,32,14,23,24,25,26,27,28,29,30
800000042358,GRACE MORAVIAN CHURCH,GRACE MORAVIAN CHURCH,342900990006,15,INDEPENDENT ORGANIZATIONS,26,CHRISTIAN ORGANIZATIONS PROVIDING A SERVICE,71,NEW YORK CITY,34,QUEENS,3/24/00, , , , ,"Apr 26, 2002",, , ,178-38 137 AVE, ,SPRINGFIELD GARDENS,NY,11413,    ,US,5,3,5,6,7,10,14,7,10,11,14,16,18,29,15,24,25,26,29,31,32,33,38
800000042361,ELIM FULL GOSPEL,ELIM FULL GOSPEL,342900990017,15,INDEPENDENT ORGANIZATIONS,26,CHRISTIAN ORGANIZATIONS PROVIDING A SERVICE,71,NEW YORK CITY,34,QUEENS,3/24/00, , , , ,"Apr 26, 2002",, , ,214-58 JAMAICA AVE, ,JAMAICA,NY,11432,    ,US,5,3,5,6,7,10,14,7,10,11,14,16,18,32,15,24,25,26,29,31,32,33,38
800000043238,QUEENS CHURCH OF CHRIST,QUEENS CHURCH OF CHRIST,342400990002,15,INDEPENDENT ORGANIZATIONS,26,CHRISTIAN ORGANIZATIONS PROVIDING A SERVICE,71,NEW YORK CITY,34,QUEENS,3/21/00, , , , ,"Sep 19, 2022",, , ,50-20 103RD ST, ,CORONA,NY,11368,    ,US,6,4,5,6,7,9,13,6,10,11,12,13,14,39,18,23,25,26,28,29,30,34,35
800000042553,HIGHLAND CHURCH VBS,HIGHLAND CHURCH VBS,342800990020,15,INDEPENDENT ORGANIZATIONS,26,CHRISTIAN ORGANIZATIONS PROVIDING A SERVICE,71,NEW YORK CITY,34,QUEENS,3/23/00, , , , ,"Apr 26, 2002",, , ,160-20 HIGHLAND AVE, ,JAMAICA,NY,11432,    ,US,5,3,4,5,6,7,11,9,10,11,12,13,14,24,14,23,24,25,26,27,28,29,30
800000042202,CORONA SDA CHURCH,CORONA SDA CHURCH,343000990022,15,INDEPENDENT ORGANIZATIONS,26,CHRISTIAN ORGANIZATIONS PROVIDING A SERVICE,71,NEW YORK CITY,34,QUEENS,3/10/00, , , , ,"Apr 5, 2022",, , ,35-30 103RD RD, ,CORONA,NY,11368,    ,US,14,3,5,6,7,9,13,10,11,12,13,14,16,35,23,24,26,27,29,30,31,32,33
800000042382,BETHEL GOSPEL TABERNACLE INC,BETHEL GOSPEL TABERNACLE INC,342900800006,15,INDEPENDENT ORGANIZATIONS,26,CHRISTIAN ORGANIZATIONS PROVIDING A SERVICE,71,NEW YORK CITY,34,QUEENS,11/18/97, , , , ,"Jan 31, 2013",, , ,PO BOX 310540, ,JAMAICA,NY,11431,    ,US,5,3,5,6,7,10,11,7,10,11,14,16,18,29,15,24,25,26,29,31,32,33,38
800000042813,GUYANA CARIBBEAN ISLAMIC MOVEMENT,GUYANA CARIBBEAN ISLAMIC MOVEMENT,342700620009,15,INDEPENDENT ORGANIZATIONS,30,ISLAMIC ORGANIZATIONS PROVIDING A SERVICE,71,NEW YORK CITY,34,QUEENS,2/18/98, , , , ,"Aug 16, 2024",, , ,104-14 127TH ST, ,RICHMOND HILL,NY,11418,    ,US,5,5,6,7,8,14,15,10,11,12,13,14,15,24,23,24,27,28,29,31,32,33,35
800000060818,MONTESSORI PROGRESSIVE LEARNING,MONTESSORI PROGRESSIVE LEARNING,800000060818,15,INDEPENDENT ORGANIZATIONS,31,NON-IMF NONPUBLIC SCHOOLS,71,NEW YORK CITY,34,QUEENS,7/1/07,MS.,SANDRA,SMITH,ADMINISTRATOR,"Jun 8, 2016",(718)723-3967, ,hello@mplc.school,195-03 LINDEN BLVD, ,SAINT ALBANS,NY,11412,    ,US,5,3,5,6,7,10,14,7,10,11,14,16,18,29,15,24,25,26,29,31,32,33,38
800000043237,ELMHURST LITTLE FRIENDS SCHOOL,ELMHURST LITTLE FRIENDS SCHOOL,342400990001,15,INDEPENDENT ORGANIZATIONS,32,UNCLASSIFIED ORGANIZATIONS PROVIDING A SERVICE,71,NEW YORK CITY,34,QUEENS,7/1/94, , , , ,"Sep 19, 2022",, , ,85-03 BRITTON AVE, ,ELMHURST,NY,11373,    ,US,6,4,5,6,7,9,13,6,10,11,12,13,14,39,18,23,25,26,28,29,30,34,35
800000042547,PICKWICK SCHOOL,PICKWICK SCHOOL,342800990001,15,INDEPENDENT ORGANIZATIONS,32,UNCLASSIFIED ORGANIZATIONS PROVIDING A SERVICE,71,NEW YORK CITY,34,QUEENS,7/1/00,DR.,AYALA,MARCKTELL,DIRECTOR,"Apr 26, 2002",(718)526-1340, , ,151-15 85TH DR, ,JAMAICA,NY,11432,    ,US,6,3,4,5,6,7,11,9,10,11,12,13,14,24,14,23,24,25,26,27,28,29,30
800000042181,"LA NUEVA RAZA INSTITUTE, INC","LA NUEVA RAZA INSTITUTE, INC",343000998650,15,INDEPENDENT ORGANIZATIONS,32,UNCLASSIFIED ORGANIZATIONS PROVIDING A SERVICE,71,NEW YORK CITY,34,QUEENS,7/1/80, , , , ,"Sep 25, 2019",, , ,34-43 JUNCTION BLVD, ,CORONA,NY,11368,    ,US,14,3,5,6,7,9,13,10,11,12,13,14,16,34,23,24,26,27,29,30,31,32,33
800000042198,KOREAN CENTRAL CHURCH,KOREAN CENTRAL CHURCH,343000990003,15,INDEPENDENT ORGANIZATIONS,32,UNCLASSIFIED ORGANIZATIONS PROVIDING A SERVICE,71,NEW YORK CITY,34,QUEENS,3/10/00, , , , ,"Apr 5, 2022",, , ,32-71 41ST ST, ,LONG ISLAND CITY,NY,11103,    ,US,7,3,5,6,7,9,12,10,11,12,13,14,16,36,23,24,26,27,29,30,31,32,33
800000042360,MT SINAI SDA,MT SINAI SDA,342900990016,15,INDEPENDENT ORGANIZATIONS,32,UNCLASSIFIED ORGANIZATIONS PROVIDING A SERVICE,71,NEW YORK CITY,34,QUEENS,3/24/00, , , , ,"Apr 26, 2002",, , ,217-10 93RD AVE, ,QUEENS VILLAGE,NY,11428,    ,US,3,3,5,6,7,10,11,7,10,11,14,16,18,33,15,24,25,26,29,31,32,33,38
800000060003,"IM-SET (INST. FOR MATH, SCIENCE & EMERGING TECHNOLOGIES)","IM-SET (INST. FOR MATH, SCIENCE ...)",800000060003,15,INDEPENDENT ORGANIZATIONS,35,LIBERTY PARTNERSHIP PROGRAM PARTNER,71,NEW YORK CITY,34,QUEENS,3/2/07, , , , ,"Dec 7, 2006",, , ,116-15 231 ST, ,JAMAICA,NY,11411,    ,US,5,5,6,7,9,10,14,11,12,14,16,17,18,33,32,33,34,36,40,44,46,47,51
800000060491,QUEENSBOROUGH COMMUNITY COLLEGE-STEP,QUEENSBOROUGH COMMUNITY COLLEGE-STEP,800000060491,15,INDEPENDENT ORGANIZATIONS,35,LIBERTY PARTNERSHIP PROGRAM PARTNER,71,NEW YORK CITY,34,QUEENS,11/5/07, , , , ,"Oct 27, 2020",, , ,222-05 56TH AVE , ,FLUSHING,NY,11364,    ,US,6,3,5,6,7,14,16,10,11,14,15,16,18,26,24,25,26,27,28,32,33,38,40
800000061038,THE QUEENS BOROUGH PRESIDENT'S OFFICE,THE QUEENS BOROUGH PRESIDENT'S OFFIC,800000061038,15,INDEPENDENT ORGANIZATIONS,35,LIBERTY PARTNERSHIP PROGRAM PARTNER,71,NEW YORK CITY,34,QUEENS,3/25/08, , , , ,"Jul 25, 2016",, , ,120-55 QUEENS BLVD, ,KEW GARDENS,NY,11424,    ,US,5,3,4,5,6,7,14,9,10,11,12,13,14,27,14,23,24,25,26,27,28,29,30
800000060004,"KAPPA ALPHA PSI FRATERNITY, INC.","KAPPA ALPHA PSI FRATERNITY, INC.",800000060004,15,INDEPENDENT ORGANIZATIONS,35,LIBERTY PARTNERSHIP PROGRAM PARTNER,71,NEW YORK CITY,34,QUEENS,3/2/07, , , , ,"Dec 7, 2006",, , ,PO BOX 30575, ,JAMAICA,NY,11434,    ,US,5,5,6,7,9,10,10,11,12,14,16,17,18,32,32,33,34,36,40,44,46,47,51
800000060492,QUEENSBOROUGH COMMUNITY COLLEGE-TIME,QUEENSBOROUGH COMMUNITY COLLEGE-TIME,800000060492,15,INDEPENDENT ORGANIZATIONS,35,LIBERTY PARTNERSHIP PROGRAM PARTNER,71,NEW YORK CITY,34,QUEENS,11/5/07, , , , ,"Oct 27, 2020",, , ,222-05 56TH AVE, ,FLUSHING,NY,11364,    ,US,6,3,5,6,7,14,16,10,11,14,15,16,18,26,24,25,26,27,28,32,33,38,40
